seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.name	annot.score	annot.itemRgb	annot.thick.start	annot.thick.end	annot.thick.width	CpG_ID
chr17	64188411	64188461	51	*	chr17	64188037	64188562	526	*	nr3c1	3	#7038A8	64188198	64188198	1	cg12938531
chr10	105612348	105612398	51	*	chr10	105611953	105612523	571	*	nr3c1	5	#7038A8	105612252	105612252	1	cg12975399
chr3	66846049	66846099	51	*	chr3	66845812	66846192	381	*	nr3c1	2	#7038A8	66845964	66845964	1	cg13002189
chr15	41100308	41100358	51	*	chr15	41100122	41100402	281	*	nr3c1	2	#7038A8	41100249	41100249	1	cg13045913
chr4	129522570	129522620	51	*	chr4	129522503	129522968	466	*	nr3c1	10	#7038A8	129522717	129522717	1	cg13054514
chr8	74884532	74884582	51	*	chr8	74884068	74884552	485	*	nr3c1	6	#7038A8	74884389	74884389	1	cg13061846
chr7	36698863	36698913	51	*	chr7	36698676	36698942	267	*	nr3c1	7	#7038A8	36698798	36698798	1	cg13137259
chr17	80162886	80162936	51	*	chr17	80162731	80163175	445	*	nr3c1	9	#7038A8	80162960	80162960	1	cg13212048
chr2	174889929	174889979	51	*	chr2	174889892	174890308	417	*	nr3c1	3	#7038A8	174890049	174890049	1	cg13223682
chr6	52461386	52461436	51	*	chr6	52461326	52461573	248	*	nr3c1	2	#7038A8	52461502	52461502	1	cg13226095
chr7	102061629	102061679	51	*	chr7	102061385	102061682	298	*	nr3c1	2	#7038A8	102061515	102061515	1	cg13231199
chr2	231191876	231191926	51	*	chr2	231191827	231191984	158	*	nr3c1	1	#7038A8	231191885	231191885	1	cg13278004
chr8	142276287	142276337	51	*	chr8	142276278	142276381	104	*	nr3c1	1	#7038A8	142276346	142276346	1	cg13340765
chr6	134373485	134373535	51	*	chr6	134373321	134373528	208	*	nr3c1	4	#7038A8	134373463	134373463	1	cg13349179
chr9	123748235	123748285	51	*	chr9	123747996	123748435	440	*	nr3c1	11	#7038A8	123748236	123748236	1	cg13364650
chr15	71146328	71146378	51	*	chr15	71146060	71146564	505	*	nr3c1	2	#7038A8	71146419	71146419	1	cg13419372
chr10	118897847	118897897	51	*	chr10	118897843	118897951	109	*	nr3c1	1	#7038A8	118897898	118897898	1	cg13457172
chr20	60718362	60718412	51	*	chr20	60718240	60718711	472	*	nr3c1	5	#7038A8	60718469	60718469	1	cg13475699
chr16	82186317	82186367	51	*	chr16	82186151	82186688	538	*	nr3c1	7	#7038A8	82186417	82186417	1	cg13488542
chr12	131519906	131519956	51	*	chr12	131519638	131520224	587	*	nr3c1	5	#7038A8	131519843	131519843	1	cg13586425
chr4	108929991	108930041	51	*	chr4	108929932	108930111	180	*	nr3c1	1	#7038A8	108929993	108929993	1	cg13596487
chr10	5488485	5488535	51	*	chr10	5488274	5488732	459	*	nr3c1	5	#7038A8	5488571	5488571	1	cg13599477
chr9	113341925	113341975	51	*	chr9	113341786	113341930	145	*	nr3c1	1	#7038A8	113341871	113341871	1	cg13632816
chr10	127823118	127823168	51	*	chr10	127822388	127823267	880	*	nr3c1	11	#7038A8	127822832	127822832	1	cg13674437
chr17	77706946	77706996	51	*	chr17	77706968	77707095	128	*	nr3c1	1	#7038A8	77707031	77707031	1	cg13679714
chr9	35732498	35732548	51	*	chr9	35732118	35732639	522	*	nr3c1	8	#7038A8	35732320	35732320	1	cg13694973
chr2	62132958	62133008	51	*	chr2	62132526	62132971	446	*	nr3c1	11	#7038A8	62132754	62132754	1	cg13699558
chr3	27674461	27674511	51	*	chr3	27674250	27674621	372	*	nr3c1	1	#7038A8	27674494	27674494	1	cg13707894
chr17	15405942	15405992	51	*	chr17	15405813	15406362	550	*	nr3c1	3	#7038A8	15406092	15406092	1	cg13745832
chr11	72193522	72193572	51	*	chr11	72193345	72193562	218	*	nr3c1	3	#7038A8	72193470	72193470	1	cg13767284
chr9	136890014	136890064	51	*	chr9	136889911	136890015	105	*	nr3c1	1	#7038A8	136889959	136889959	1	cg13789015
chr1	236066540	236066590	51	*	chr1	236066295	236066761	467	*	nr3c1	9	#7038A8	236066503	236066503	1	cg13813460
chr11	121835505	121835555	51	*	chr11	121835325	121835687	363	*	nr3c1	6	#7038A8	121835507	121835507	1	cg13820391
chr6	10404363	10404413	51	*	chr6	10404364	10405106	743	*	nr3c1	7	#7038A8	10404781	10404781	1	cg13830081
chr1	94344809	94344859	51	*	chr1	94344577	94345038	462	*	nr3c1	13	#7038A8	94344793	94344793	1	cg13856647
chr9	6779450	6779500	51	*	chr9	6779376	6779832	457	*	nr3c1	3	#7038A8	6779623	6779623	1	cg13880654
chr1	76190435	76190485	51	*	chr1	76189870	76190559	690	*	nr3c1	9	#7038A8	76190220	76190220	1	cg13901901
chr3	119022341	119022391	51	*	chr3	119022224	119022476	253	*	nr3c1	6	#7038A8	119022335	119022335	1	cg13904258
chr13	73909590	73909640	51	*	chr13	73909445	73909632	188	*	nr3c1	2	#7038A8	73909550	73909550	1	cg13908454
chr1	37980360	37980410	51	*	chr1	37980039	37980862	824	*	nr3c1	4	#7038A8	37980338	37980338	1	cg13939431
chr10	125852964	125853014	51	*	chr10	125852885	125853298	414	*	nr3c1	4	#7038A8	125853181	125853181	1	cg13946902
chr9	116163739	116163789	51	*	chr9	116163294	116163956	663	*	nr3c1	5	#7038A8	116163611	116163611	1	cg13958141
chr15	89010551	89010601	51	*	chr15	89010333	89011277	945	*	nr3c1	18	#7038A8	89010778	89010778	1	cg13958749
chr9	117159457	117159507	51	*	chr9	117159504	117159804	301	*	nr3c1	1	#7038A8	117159660	117159660	1	cg13967908
chr1	32646132	32646182	51	*	chr1	32646136	32646239	104	*	nr3c1	1	#7038A8	32646200	32646200	1	cg14023159
chr20	56255320	56255370	51	*	chr20	56255311	56255484	174	*	nr3c1	1	#7038A8	56255386	56255386	1	cg14035789
chr9	132628998	132629048	51	*	chr9	132628873	132629231	359	*	nr3c1	2	#7038A8	132629064	132629064	1	cg14044707
chr10	8096818	8096868	51	*	chr10	8096623	8098203	1581	*	nr3c1	6	#7038A8	8097419	8097419	1	cg14098681
chr2	28780488	28780538	51	*	chr2	28780489	28780675	187	*	nr3c1	1	#7038A8	28780567	28780567	1	cg14175802
chr2	106071427	106071477	51	*	chr2	106071309	106071511	203	*	nr3c1	2	#7038A8	106071362	106071362	1	cg14207553
chr11	68530177	68530227	51	*	chr11	68529969	68530247	279	*	nr3c1	1	#7038A8	68530113	68530113	1	cg14249520
chr12	70759030	70759080	51	*	chr12	70759017	70759117	101	*	nr3c1	1	#7038A8	70759021	70759021	1	cg14292841
chr1	216774151	216774201	51	*	chr1	216774161	216774667	507	*	nr3c1	3	#7038A8	216774329	216774329	1	cg14300578
chr12	7052872	7052922	51	*	chr12	7052557	7054101	1545	*	nr3c1	22	#7038A8	7053218	7053218	1	cg14304267
chr9	112078580	112078630	51	*	chr9	112078597	112078927	331	*	nr3c1	5	#7038A8	112078744	112078744	1	cg14306058
chr4	39046023	39046073	51	*	chr4	39046034	39046576	543	*	nr3c1	6	#7038A8	39046309	39046309	1	cg14334897
chr2	170335829	170335879	51	*	chr2	170335837	170336323	487	*	nr3c1	6	#7038A8	170335996	170335996	1	cg14386850
chr15	50646187	50646237	51	*	chr15	50646197	50646478	282	*	nr3c1	2	#7038A8	50646299	50646299	1	cg14417157
chr3	121964603	121964653	51	*	chr3	121964635	121964732	98	*	nr3c1	1	#7038A8	121964699	121964699	1	cg14436379
chr2	238380390	238380440	51	*	chr2	238380175	238380390	216	*	nr3c1	2	#7038A8	238380302	238380302	1	cg14458575
chr11	129912407	129912457	51	*	chr11	129912408	129912511	104	*	nr3c1	1	#7038A8	129912472	129912472	1	cg14504497
chr9	90341385	90341435	51	*	chr9	90340846	90341548	703	*	nr3c1	7	#7038A8	90341295	90341295	1	cg14557714
chr3	143021680	143021730	51	*	chr3	143021558	143021877	320	*	nr3c1	3	#7038A8	143021712	143021712	1	cg14574489
chr14	32414086	32414136	51	*	chr14	32413480	32414502	1023	*	nr3c1	8	#7038A8	32413935	32413935	1	cg14591686
chr2	55459201	55459251	51	*	chr2	55459242	55459958	717	*	nr3c1	13	#7038A8	55459629	55459629	1	cg14606286
chr3	195808879	195808929	51	*	chr3	195808664	195809394	731	*	nr3c1	12	#7038A8	195809019	195809019	1	cg14641705
chr10	6281328	6281378	51	*	chr10	6280998	6281612	615	*	nr3c1	8	#7038A8	6281389	6281389	1	cg14675598
chr8	102130344	102130394	51	*	chr8	102130368	102130465	98	*	nr3c1	1	#7038A8	102130407	102130407	1	cg14679668
chr2	118845915	118845965	51	*	chr2	118845663	118846140	478	*	nr3c1	4	#7038A8	118845928	118845928	1	cg14705142
chr2	98517456	98517506	51	*	chr2	98517338	98517522	185	*	nr3c1	2	#7038A8	98517449	98517449	1	cg14735347
chr1	17004633	17004683	51	*	chr1	17004607	17004903	297	*	nr3c1	8	#7038A8	17004809	17004809	1	cg14752068
chr9	112790164	112790214	51	*	chr9	112789940	112790252	313	*	nr3c1	5	#7038A8	112790102	112790102	1	cg14768206
chr10	90656978	90657028	51	*	chr10	90656891	90657057	167	*	nr3c1	1	#7038A8	90656930	90656930	1	cg14785527
chr15	57668552	57668602	51	*	chr15	57668487	57668755	269	*	nr3c1	1	#7038A8	57668565	57668565	1	cg14807837
chr4	7632386	7632436	51	*	chr4	7632253	7632480	228	*	nr3c1	2	#7038A8	7632376	7632376	1	cg14812474
chr17	75137132	75137182	51	*	chr17	75137018	75137314	297	*	nr3c1	1	#7038A8	75137159	75137159	1	cg14821192
chr21	43528244	43528294	51	*	chr21	43527999	43528344	346	*	nr3c1	3	#7038A8	43528095	43528095	1	cg14840615
chr17	17179362	17179412	51	*	chr17	17179228	17179700	473	*	nr3c1	7	#7038A8	17179401	17179401	1	cg14865086
chr6	10415667	10415717	51	*	chr6	10415194	10416006	813	*	nr3c1	3	#7038A8	10415644	10415644	1	cg14909730
chr11	113234367	113234417	51	*	chr11	113234181	113234671	491	*	nr3c1	11	#7038A8	113234392	113234392	1	cg14919440
chr6	8064622	8064672	51	*	chr6	8064455	8064971	517	*	nr3c1	9	#7038A8	8064735	8064735	1	cg14930390
chr2	3261155	3261205	51	*	chr2	3261013	3261764	752	*	nr3c1	2	#7038A8	3261265	3261265	1	cg14950134
chr6	117002223	117002273	51	*	chr6	117002026	117002505	480	*	nr3c1	3	#7038A8	117002131	117002131	1	cg14950288
chr12	124874007	124874057	51	*	chr12	124873743	124874266	524	*	nr3c1	6	#7038A8	124873964	124873964	1	cg14951136
chr6	43781219	43781269	51	*	chr6	43780905	43781283	379	*	nr3c1	9	#7038A8	43781090	43781090	1	cg14960328
chr3	149688622	149688672	51	*	chr3	149688545	149688708	164	*	nr3c1	1	#7038A8	149688648	149688648	1	cg14977491
chr13	113636861	113636911	51	*	chr13	113636857	113637329	473	*	nr3c1	4	#7038A8	113637046	113637046	1	cg14989968
chr16	4784446	4784496	51	*	chr16	4784036	4784452	417	*	nr3c1	8	#7038A8	4784257	4784257	1	cg15026780
chr12	1609537	1609587	51	*	chr12	1609209	1609674	466	*	nr3c1	4	#7038A8	1609379	1609379	1	cg15027294
chr16	68450892	68450942	51	*	chr16	68450696	68451040	345	*	nr3c1	1	#7038A8	68450909	68450909	1	cg15035774
chr8	105342650	105342700	51	*	chr8	105342431	105342665	235	*	nr3c1	1	#7038A8	105342515	105342515	1	cg15084585
chr17	6817692	6817742	51	*	chr17	6817567	6817692	126	*	nr3c1	1	#7038A8	6817619	6817619	1	cg15087683
chr5	1800542	1800592	51	*	chr5	1800416	1800647	232	*	nr3c1	1	#7038A8	1800617	1800617	1	cg15095922
chr3	120169821	120169871	51	*	chr3	120169697	120169832	136	*	nr3c1	2	#7038A8	120169761	120169761	1	cg15109851
chr17	6656507	6656557	51	*	chr17	6655864	6656808	945	*	nr3c1	9	#7038A8	6656307	6656307	1	cg15154249
chr17	33905444	33905494	51	*	chr17	33905312	33905834	523	*	nr3c1	11	#7038A8	33905645	33905645	1	cg15171272
chr7	75567469	75567519	51	*	chr7	75567211	75567663	453	*	nr3c1	10	#7038A8	75567448	75567448	1	cg15177211
chr2	165682959	165683009	51	*	chr2	165682622	165683096	475	*	nr3c1	8	#7038A8	165682852	165682852	1	cg15193638
chr2	239553380	239553430	51	*	chr2	239553346	239553519	174	*	nr3c1	2	#7038A8	239553409	239553409	1	cg15229836
chr20	57556063	57556113	51	*	chr20	57556025	57556759	735	*	nr3c1	6	#7038A8	57556231	57556231	1	cg15313905
chr10	127823065	127823115	51	*	chr10	127822388	127823267	880	*	nr3c1	11	#7038A8	127822832	127822832	1	cg15342452
chr10	11682423	11682473	51	*	chr10	11682356	11682645	290	*	nr3c1	2	#7038A8	11682506	11682506	1	cg15342474
chr21	35987600	35987650	51	*	chr21	35987342	35987812	471	*	nr3c1	6	#7038A8	35987678	35987678	1	cg15350984
chr11	125972462	125972512	51	*	chr11	125972421	125972727	307	*	nr3c1	1	#7038A8	125972518	125972518	1	cg15352109
chr20	42187415	42187465	51	*	chr20	42186989	42187660	672	*	nr3c1	5	#7038A8	42187255	42187255	1	cg15370163
chr14	96593504	96593554	51	*	chr14	96593247	96593629	383	*	nr3c1	2	#7038A8	96593433	96593433	1	cg15411594
chr22	29664369	29664419	51	*	chr22	29663584	29664653	1070	*	nr3c1	14	#7038A8	29664062	29664062	1	cg15421788
chr1	226896665	226896715	51	*	chr1	226896645	226896731	87	*	nr3c1	1	#7038A8	226896665	226896665	1	cg15436030
chr2	239470111	239470161	51	*	chr2	239469952	239470129	178	*	nr3c1	2	#7038A8	239470051	239470051	1	cg15468283
chr10	79373438	79373488	51	*	chr10	79373250	79373814	565	*	nr3c1	1	#7038A8	79373662	79373662	1	cg15480998
chr8	97377310	97377360	51	*	chr8	97377299	97377424	126	*	nr3c1	1	#7038A8	97377363	97377363	1	cg15535573
chr3	137800724	137800774	51	*	chr3	137800704	137801361	658	*	nr3c1	7	#7038A8	137801088	137801088	1	cg15546194
chr1	111733668	111733718	51	*	chr1	111733615	111733843	229	*	nr3c1	2	#7038A8	111733779	111733779	1	cg15591803
chr22	38245605	38245655	51	*	chr22	38245198	38245679	482	*	nr3c1	5	#7038A8	38245381	38245381	1	cg15594284
chr14	55064927	55064977	51	*	chr14	55064960	55065105	146	*	nr3c1	1	#7038A8	55065057	55065057	1	cg15656112
chr18	72152205	72152255	51	*	chr18	72152126	72152460	335	*	nr3c1	5	#7038A8	72152315	72152315	1	cg15682262
chr1	212803761	212803811	51	*	chr1	212803616	212803854	239	*	nr3c1	1	#7038A8	212803809	212803809	1	cg15722293
chr4	169372994	169373044	51	*	chr4	169372931	169373154	224	*	nr3c1	1	#7038A8	169373035	169373035	1	cg15735316
chr13	113296447	113296497	51	*	chr13	113296223	113296452	230	*	nr3c1	1	#7038A8	113296326	113296326	1	cg15756319
chr3	29800214	29800264	51	*	chr3	29800246	29800651	406	*	nr3c1	2	#7038A8	29800411	29800411	1	cg15757806
chr12	123868662	123868712	51	*	chr12	123868156	123868750	595	*	nr3c1	11	#7038A8	123868378	123868378	1	cg15772797
chr21	43204246	43204296	51	*	chr21	43204208	43204339	132	*	nr3c1	1	#7038A8	43204248	43204248	1	cg15885814
chr5	7869176	7869226	51	*	chr5	7868991	7869569	579	*	nr3c1	8	#7038A8	7869197	7869197	1	cg15897774
chr14	71632612	71632662	51	*	chr14	71631955	71632645	691	*	nr3c1	3	#7038A8	71632308	71632308	1	cg15910301
chr22	48314374	48314424	51	*	chr22	48314282	48314643	362	*	nr3c1	1	#7038A8	48314466	48314466	1	cg15914672
chr2	47714346	47714396	51	*	chr2	47714184	47714433	250	*	nr3c1	1	#7038A8	47714303	47714303	1	cg15946524
chr15	86037949	86037999	51	*	chr15	86037652	86038027	376	*	nr3c1	5	#7038A8	86037827	86037827	1	cg15961780
chr1	205466585	205466635	51	*	chr1	205466473	205466814	342	*	nr3c1	5	#7038A8	205466692	205466692	1	cg15965543
chr5	176797999	176798049	51	*	chr5	176797864	176798008	145	*	nr3c1	2	#7038A8	176797935	176797935	1	cg16006841
chr21	46393017	46393067	51	*	chr21	46392456	46393125	670	*	nr3c1	9	#7038A8	46392847	46392847	1	cg16087098
chr15	70755659	70755709	51	*	chr15	70754905	70755758	854	*	nr3c1	3	#7038A8	70755381	70755381	1	cg16124501
chr10	29273678	29273728	51	*	chr10	29273362	29273720	359	*	nr3c1	10	#7038A8	29273519	29273519	1	cg16127514
chr2	65283407	65283457	51	*	chr2	65283319	65284269	951	*	nr3c1	8	#7038A8	65283741	65283741	1	cg16133638
chr22	47135258	47135308	51	*	chr22	47135026	47135470	445	*	nr3c1	5	#7038A8	47135225	47135225	1	cg16154810
chr1	39940443	39940493	51	*	chr1	39940424	39940755	332	*	nr3c1	5	#7038A8	39940607	39940607	1	cg16238271
chr9	6631117	6631167	51	*	chr9	6630993	6631121	129	*	nr3c1	1	#7038A8	6631073	6631073	1	cg16277608
chr1	46269324	46269374	51	*	chr1	46269074	46269391	318	*	nr3c1	2	#7038A8	46269223	46269223	1	cg16300524
chr10	105881694	105881744	51	*	chr10	105881238	105882105	868	*	nr3c1	10	#7038A8	105881671	105881671	1	cg16307587
chr10	134983667	134983717	51	*	chr10	134983365	134983908	544	*	nr3c1	1	#7038A8	134983687	134983687	1	cg16309350
chr20	23029298	23029348	51	*	chr20	23028958	23029465	508	*	nr3c1	3	#7038A8	23029290	23029290	1	cg16339238
chr15	58692141	58692191	51	*	chr15	58692060	58692203	144	*	nr3c1	1	#7038A8	58692169	58692169	1	cg16397001
chr11	7273046	7273096	51	*	chr11	7273039	7273303	265	*	nr3c1	1	#7038A8	7273228	7273228	1	cg16437728
chr11	44087867	44087917	51	*	chr11	44087469	44088179	711	*	nr3c1	9	#7038A8	44087806	44087806	1	cg16512570
chr3	136581189	136581239	51	*	chr3	136581001	136581332	332	*	nr3c1	5	#7038A8	136581156	136581156	1	cg16512867
chr6	134663422	134663472	51	*	chr6	134663231	134663592	362	*	nr3c1	3	#7038A8	134663419	134663419	1	cg16538000
chr16	85169956	85170006	51	*	chr16	85169884	85170016	133	*	nr3c1	1	#7038A8	85169951	85169951	1	cg16700163
chr4	41306412	41306462	51	*	chr4	41306155	41306464	310	*	nr3c1	1	#7038A8	41306289	41306289	1	cg16718136
chr2	43454210	43454260	51	*	chr2	43453517	43454990	1474	*	nr3c1	17	#7038A8	43454139	43454139	1	cg16720946
chr6	37027357	37027407	51	*	chr6	37027012	37027637	626	*	nr3c1	17	#7038A8	37027263	37027263	1	cg16773067
chr12	101673815	101673865	51	*	chr12	101673804	101674206	403	*	nr3c1	6	#7038A8	101673983	101673983	1	cg16793129
chr22	45085153	45085203	51	*	chr22	45085194	45085351	158	*	nr3c1	1	#7038A8	45085252	45085252	1	cg16845470
chr2	101130308	101130358	51	*	chr2	101130279	101130430	152	*	nr3c1	1	#7038A8	101130316	101130316	1	cg16892624
chr2	1735930	1735980	51	*	chr2	1735261	1736024	764	*	nr3c1	6	#7038A8	1735543	1735543	1	cg16952663
chr1	27560829	27560879	51	*	chr1	27560722	27561276	555	*	nr3c1	3	#7038A8	27560896	27560896	1	cg16968115
chr5	79423177	79423227	51	*	chr5	79423121	79423249	129	*	nr3c1	1	#7038A8	79423171	79423171	1	cg16972032
chr18	77794750	77794800	51	*	chr18	77794282	77794865	584	*	nr3c1	4	#7038A8	77794596	77794596	1	cg16983759
chr1	46713440	46713490	51	*	chr1	46713228	46713530	303	*	nr3c1	7	#7038A8	46713387	46713387	1	cg17079378
chr22	50968516	50968566	51	*	chr22	50968550	50968990	441	*	nr3c1	8	#7038A8	50968792	50968792	1	cg17215449
chr1	42248998	42249048	51	*	chr1	42248906	42249164	259	*	nr3c1	4	#7038A8	42249020	42249020	1	cg17220055
chr20	61590823	61590873	51	*	chr20	61590649	61590830	182	*	nr3c1	1	#7038A8	61590756	61590756	1	cg17221813
chr7	73149356	73149406	51	*	chr7	73149137	73149431	295	*	nr3c1	3	#7038A8	73149224	73149224	1	cg17240725
chr18	74799572	74799622	51	*	chr18	74799455	74799602	148	*	nr3c1	1	#7038A8	74799542	74799542	1	cg17266581
chr11	68518951	68519001	51	*	chr11	68518796	68519102	307	*	nr3c1	6	#7038A8	68518950	68518950	1	cg17270520
chr6	14739369	14739419	51	*	chr6	14739169	14739468	300	*	nr3c1	2	#7038A8	14739339	14739339	1	cg17279147
chr7	158263204	158263254	51	*	chr7	158263112	158263347	236	*	nr3c1	2	#7038A8	158263238	158263238	1	cg17291423
chr14	56286425	56286475	51	*	chr14	56286354	56286579	226	*	nr3c1	2	#7038A8	56286482	56286482	1	cg17349054
chr2	232651397	232651447	51	*	chr2	232650935	232651494	560	*	nr3c1	9	#7038A8	232651109	232651109	1	cg17355126
chr20	23029287	23029337	51	*	chr20	23028958	23029465	508	*	nr3c1	3	#7038A8	23029290	23029290	1	cg17368760
chr17	8802865	8802915	51	*	chr17	8802596	8802936	341	*	nr3c1	1	#7038A8	8802810	8802810	1	cg17372026
chr12	104609476	104609526	51	*	chr12	104609430	104609697	268	*	nr3c1	3	#7038A8	104609570	104609570	1	cg17395064
chr16	77565877	77565927	51	*	chr16	77565826	77566175	350	*	nr3c1	2	#7038A8	77565951	77565951	1	cg17399365
chr15	98838567	98838617	51	*	chr15	98838505	98838604	100	*	nr3c1	1	#7038A8	98838544	98838544	1	cg17424473
chr6	26045532	26045582	51	*	chr6	26045536	26046006	471	*	nr3c1	6	#7038A8	26045663	26045663	1	cg17432453
chr7	36698354	36698404	51	*	chr7	36698228	36698461	234	*	nr3c1	3	#7038A8	36698344	36698344	1	cg17467642
chr11	10614014	10614064	51	*	chr11	10613968	10614142	175	*	nr3c1	1	#7038A8	10614079	10614079	1	cg17471425
chr6	108169872	108169922	51	*	chr6	108169443	108169881	439	*	nr3c1	3	#7038A8	108169699	108169699	1	cg17493727
chr15	79621783	79621833	51	*	chr15	79621533	79621984	452	*	nr3c1	6	#7038A8	79621734	79621734	1	cg17500686
chr6	166970252	166970302	51	*	chr6	166969961	166970874	914	*	nr3c1	14	#7038A8	166970541	166970541	1	cg17501210
chr15	74494781	74494831	51	*	chr15	74494798	74495223	426	*	nr3c1	3	#7038A8	74495025	74495025	1	cg17516330
chr4	6642118	6642168	51	*	chr4	6642084	6642579	496	*	nr3c1	8	#7038A8	6642303	6642303	1	cg17536750
chr8	133787690	133787740	51	*	chr8	133787476	133788084	609	*	nr3c1	3	#7038A8	133787575	133787575	1	cg17601216
chr6	6711647	6711697	51	*	chr6	6711114	6711824	711	*	nr3c1	3	#7038A8	6711545	6711545	1	cg17652700
chr4	90032747	90032797	51	*	chr4	90032113	90032880	768	*	nr3c1	6	#7038A8	90032389	90032389	1	cg17658546
chr11	74022401	74022451	51	*	chr11	74022154	74022739	586	*	nr3c1	1	#7038A8	74022665	74022665	1	cg17672225
chr13	78090688	78090738	51	*	chr13	78090364	78090883	520	*	nr3c1	7	#7038A8	78090663	78090663	1	cg17675992
chr17	73083887	73083937	51	*	chr17	73083717	73084231	515	*	nr3c1	5	#7038A8	73083904	73083904	1	cg17733616
chr5	149868359	149868409	51	*	chr5	149868115	149868373	259	*	nr3c1	2	#7038A8	149868203	149868203	1	cg17781669
chr6	167320081	167320131	51	*	chr6	167319821	167320128	308	*	nr3c1	3	#7038A8	167320019	167320019	1	cg17788603
chr7	29523006	29523056	51	*	chr7	29522849	29523279	431	*	nr3c1	3	#7038A8	29523063	29523063	1	cg17822452
chr13	113540400	113540450	51	*	chr13	113540375	113540475	101	*	nr3c1	1	#7038A8	113540413	113540413	1	cg17842918
chr7	31174318	31174368	51	*	chr7	31174213	31174350	138	*	nr3c1	2	#7038A8	31174302	31174302	1	cg17844606
chr4	83196047	83196097	51	*	chr4	83195925	83196222	298	*	nr3c1	1	#7038A8	83196108	83196108	1	cg17898925
chr15	36871800	36871850	51	*	chr15	36871336	36871911	576	*	nr3c1	4	#7038A8	36871721	36871721	1	cg17900188
chr7	68899546	68899596	51	*	chr7	68899342	68899659	318	*	nr3c1	2	#7038A8	68899473	68899473	1	cg17944300
chr14	74416574	74416624	51	*	chr14	74416558	74417239	682	*	nr3c1	9	#7038A8	74417044	74417044	1	cg17960624
chr8	95962463	95962513	51	*	chr8	95962333	95962597	265	*	nr3c1	2	#7038A8	95962431	95962431	1	cg18059933
chr10	95197126	95197176	51	*	chr10	95196786	95197489	704	*	nr3c1	14	#7038A8	95197130	95197130	1	cg18082515
chr2	32936416	32936466	51	*	chr2	32936425	32936497	73	*	nr3c1	1	#7038A8	32936444	32936444	1	cg18082583
chr14	39572493	39572543	51	*	chr14	39572237	39572794	558	*	nr3c1	6	#7038A8	39572420	39572420	1	cg18089145
chr6	43894639	43894689	51	*	chr6	43894618	43894690	73	*	nr3c1	1	#7038A8	43894641	43894641	1	cg18120259
chr11	22214333	22214383	51	*	chr11	22214303	22214782	480	*	nr3c1	3	#7038A8	22214629	22214629	1	cg18131689
chr15	26327496	26327546	51	*	chr15	26327175	26327825	651	*	nr3c1	8	#7038A8	26327466	26327466	1	cg18139256
chr20	2633340	2633390	51	*	chr20	2632767	2633673	907	*	nr3c1	13	#7038A8	2633148	2633148	1	cg18146506
chr19	33468395	33468445	51	*	chr19	33468129	33468518	390	*	nr3c1	6	#7038A8	33468325	33468325	1	cg18210893
chr11	93681423	93681473	51	*	chr11	93681373	93681715	343	*	nr3c1	5	#7038A8	93681512	93681512	1	cg18213661
chr19	16151557	16151607	51	*	chr19	16151417	16151772	356	*	nr3c1	1	#7038A8	16151616	16151616	1	cg18224419
chr11	65101075	65101125	51	*	chr11	65101097	65101846	750	*	nr3c1	8	#7038A8	65101368	65101368	1	cg18224556
chr5	159592081	159592131	51	*	chr5	159592086	159592876	791	*	nr3c1	17	#7038A8	159592467	159592467	1	cg18254016
chr2	676133	676183	51	*	chr2	676069	676156	88	*	nr3c1	1	#7038A8	676126	676126	1	cg18263335
chr1	214360619	214360669	51	*	chr1	214360662	214360946	285	*	nr3c1	1	#7038A8	214360758	214360758	1	cg18276638
chr6	31939884	31939934	51	*	chr6	31939631	31940411	781	*	nr3c1	9	#7038A8	31939996	31939996	1	cg18281824
chr21	43062264	43062314	51	*	chr21	43061732	43062414	683	*	nr3c1	13	#7038A8	43062178	43062178	1	cg18314300
chr5	52405666	52405716	51	*	chr5	52405443	52405855	413	*	nr3c1	7	#7038A8	52405649	52405649	1	cg18318639
chr5	154317884	154317934	51	*	chr5	154317602	154317990	389	*	nr3c1	9	#7038A8	154317837	154317837	1	cg18358754
chr1	111992173	111992223	51	*	chr1	111991788	111992321	534	*	nr3c1	11	#7038A8	111992042	111992042	1	cg18367110
chr12	51984246	51984296	51	*	chr12	51983718	51984333	616	*	nr3c1	4	#7038A8	51984094	51984094	1	cg18426142
chr8	110589698	110589748	51	*	chr8	110589432	110589709	278	*	nr3c1	8	#7038A8	110589540	110589540	1	cg18440480
chr8	74005562	74005612	51	*	chr8	74005454	74005589	136	*	nr3c1	1	#7038A8	74005529	74005529	1	cg18454916
chr13	27746136	27746186	51	*	chr13	27745964	27746370	407	*	nr3c1	4	#7038A8	27746096	27746096	1	cg18486488
chr2	128284093	128284143	51	*	chr2	128283837	128284297	461	*	nr3c1	5	#7038A8	128284063	128284063	1	cg18530950
chr10	14687288	14687338	51	*	chr10	14687274	14687644	371	*	nr3c1	1	#7038A8	14687399	14687399	1	cg18556939
chr10	28785134	28785184	51	*	chr10	28784999	28785210	212	*	nr3c1	1	#7038A8	28785083	28785083	1	cg18571488
chr9	2229444	2229494	51	*	chr9	2229383	2229798	416	*	nr3c1	3	#7038A8	2229556	2229556	1	cg18586585
chr4	119890132	119890182	51	*	chr4	119890156	119890256	101	*	nr3c1	1	#7038A8	119890183	119890183	1	cg18637832
