seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.name	annot.score	annot.itemRgb	annot.thick.start	annot.thick.end	annot.thick.width	CpG_ID
chr2	239017826	239017876	51	*	chr2	239017627	239017842	216	*	nr3c1	1	#7038A8	239017727	239017727	1	cg20537511
chr2	234357995	234358045	51	*	chr2	234357757	234358122	366	*	nr3c1	3	#7038A8	234357903	234357903	1	cg10224592
chr2	8718752	8718802	51	*	chr2	8718583	8718985	403	*	nr3c1	2	#7038A8	8718799	8718799	1	cg04698722
chr2	8723906	8723956	51	*	chr2	8723774	8723952	179	*	nr3c1	1	#7038A8	8723875	8723875	1	cg00085123
chr2	8724011	8724061	51	*	chr2	8724056	8724159	104	*	nr3c1	1	#7038A8	8724089	8724089	1	cg09061684
chr2	10443818	10443868	51	*	chr2	10443803	10443937	135	*	nr3c1	1	#7038A8	10443876	10443876	1	cg17097992
chr2	10423521	10423571	51	*	chr2	10423517	10423738	222	*	nr3c1	4	#7038A8	10423642	10423642	1	cg08352418
chr2	11723111	11723161	51	*	chr2	11722909	11723382	474	*	nr3c1	6	#7038A8	11723115	11723115	1	cg07314298
chr2	12147223	12147273	51	*	chr2	12147043	12147348	306	*	nr3c1	3	#7038A8	12147199	12147199	1	cg13384237
chr2	160041968	160042018	51	*	chr2	160041973	160042624	652	*	nr3c1	3	#7038A8	160042255	160042255	1	cg08384239
chr2	165245254	165245304	51	*	chr2	165245073	165245366	294	*	nr3c1	5	#7038A8	165245246	165245246	1	cg17885144
chr2	165924708	165924758	51	*	chr2	165924639	165924816	178	*	nr3c1	1	#7038A8	165924746	165924746	1	cg27246321
chr2	167096202	167096252	51	*	chr2	167096207	167096325	119	*	nr3c1	1	#7038A8	167096260	167096260	1	cg05804388
chr2	175594739	175594789	51	*	chr2	175594712	175594878	167	*	nr3c1	1	#7038A8	175594783	175594783	1	cg04902302
chr2	191543458	191543508	51	*	chr2	191543263	191543495	233	*	nr3c1	1	#7038A8	191543390	191543390	1	cg16009078
chr2	197106919	197106969	51	*	chr2	197106788	197107099	312	*	nr3c1	1	#7038A8	197106914	197106914	1	cg23261280
chr2	202831855	202831905	51	*	chr2	202831861	202832011	151	*	nr3c1	1	#7038A8	202831945	202831945	1	cg05171514
chr2	216695336	216695386	51	*	chr2	216695132	216695410	279	*	nr3c1	7	#7038A8	216695262	216695262	1	cg07369685
chr2	220317977	220318027	51	*	chr2	220317152	220318008	857	*	nr3c1	11	#7038A8	220317560	220317560	1	cg23210181
chr2	220325443	220325493	51	*	chr2	220325473	220325588	116	*	nr3c1	1	#7038A8	220325504	220325504	1	cg14890311
chr12	117147009	117147059	51	*	chr12	117146788	117147059	272	*	nr3c1	3	#7038A8	117146903	117146903	1	cg05513226
chr2	227526737	227526787	51	*	chr2	227526580	227527155	576	*	nr3c1	9	#7038A8	227526804	227526804	1	cg03630576
chr2	232422657	232422707	51	*	chr2	232422639	232422793	155	*	nr3c1	2	#7038A8	232422735	232422735	1	cg01268286
chr2	232348684	232348734	51	*	chr2	232348674	232348816	143	*	nr3c1	1	#7038A8	232348731	232348731	1	cg15371801
chr2	233562476	233562526	51	*	chr2	233562524	233562686	163	*	nr3c1	1	#7038A8	233562594	233562594	1	cg09138627
chr2	242020988	242021038	51	*	chr2	242020790	242021039	250	*	nr3c1	2	#7038A8	242020919	242020919	1	cg11642880
chr2	242089888	242089938	51	*	chr2	242089307	242090028	722	*	nr3c1	6	#7038A8	242089703	242089703	1	cg17311725
chr3	194471413	194471463	51	*	chr3	194471103	194471452	350	*	nr3c1	2	#7038A8	194471372	194471372	1	cg05547540
chr3	194868750	194868800	51	*	chr3	194868374	194868866	493	*	nr3c1	1	#7038A8	194868609	194868609	1	cg21937377
chr3	194868507	194868557	51	*	chr3	194868374	194868866	493	*	nr3c1	1	#7038A8	194868609	194868609	1	cg24618514
chr3	194868790	194868840	51	*	chr3	194868374	194868866	493	*	nr3c1	1	#7038A8	194868609	194868609	1	cg16306870
chr3	194090448	194090498	51	*	chr3	194090461	194090692	232	*	nr3c1	1	#7038A8	194090588	194090588	1	cg13971680
chr3	107809973	107810023	51	*	chr3	107809942	107810228	287	*	nr3c1	2	#7038A8	107810085	107810085	1	cg12363545
chr3	107943035	107943085	51	*	chr3	107942921	107943092	172	*	nr3c1	2	#7038A8	107943035	107943035	1	cg16801547
chr3	109404367	109404417	51	*	chr3	109404245	109404544	300	*	nr3c1	4	#7038A8	109404357	109404357	1	cg05062489
chr3	112359557	112359607	51	*	chr3	112359139	112359760	622	*	nr3c1	4	#7038A8	112359370	112359370	1	cg16198723
chr3	112709521	112709571	51	*	chr3	112709537	112710253	717	*	nr3c1	11	#7038A8	112709983	112709983	1	cg12151328
chr3	112709544	112709594	51	*	chr3	112709537	112710253	717	*	nr3c1	11	#7038A8	112709983	112709983	1	cg25434001
chr3	113251061	113251111	51	*	chr3	113250906	113251121	216	*	nr3c1	1	#7038A8	113251039	113251039	1	cg12596171
chr3	118864763	118864813	51	*	chr3	118864725	118864917	193	*	nr3c1	3	#7038A8	118864825	118864825	1	cg03467047
chr3	122512821	122512871	51	*	chr3	122512371	122512831	461	*	nr3c1	8	#7038A8	122512673	122512673	1	cg07200897
chr3	124303404	124303454	51	*	chr3	124303295	124303488	194	*	nr3c1	1	#7038A8	124303353	124303353	1	cg04516112
chr3	127308074	127308124	51	*	chr3	127307732	127308162	431	*	nr3c1	8	#7038A8	127307933	127307933	1	cg13857922
chr3	133464713	133464763	51	*	chr3	133464169	133464734	566	*	nr3c1	6	#7038A8	133464466	133464466	1	cg18286850
chr3	133464651	133464701	51	*	chr3	133464169	133464734	566	*	nr3c1	6	#7038A8	133464466	133464466	1	cg10772086
chr3	134032379	134032429	51	*	chr3	134032247	134032561	315	*	nr3c1	8	#7038A8	134032372	134032372	1	cg22071944
chr3	136581033	136581083	51	*	chr3	136581001	136581332	332	*	nr3c1	5	#7038A8	136581156	136581156	1	cg02975259
chr3	149530341	149530391	51	*	chr3	149530087	149530668	582	*	nr3c1	5	#7038A8	149530393	149530393	1	cg12461469
chr3	149597860	149597910	51	*	chr3	149597837	149597879	43	*	nr3c1	1	#7038A8	149597839	149597839	1	cg00442529
chr3	149780400	149780450	51	*	chr3	149780179	149780690	512	*	nr3c1	7	#7038A8	149780402	149780402	1	cg10023324
chr3	151178727	151178777	51	*	chr3	151178589	151178873	285	*	nr3c1	1	#7038A8	151178787	151178787	1	cg00472710
chr3	152121604	152121654	51	*	chr3	152121470	152121930	461	*	nr3c1	16	#7038A8	152121759	152121759	1	cg09520308
chr3	152554055	152554105	51	*	chr3	152553961	152554135	175	*	nr3c1	1	#7038A8	152554040	152554040	1	cg14921522
chr3	155449217	155449267	51	*	chr3	155449230	155449333	104	*	nr3c1	1	#7038A8	155449284	155449284	1	cg04771543
chr5	112267401	112267451	51	*	chr5	112267282	112267428	147	*	nr3c1	1	#7038A8	112267355	112267355	1	cg04310927
chr3	159570903	159570953	51	*	chr3	159570887	159571153	267	*	nr3c1	3	#7038A8	159571038	159571038	1	cg20712415
chr3	100211156	100211206	51	*	chr3	100211168	100211549	382	*	nr3c1	5	#7038A8	100211330	100211330	1	cg17895880
chr3	170217500	170217550	51	*	chr3	170217472	170217724	253	*	nr3c1	2	#7038A8	170217623	170217623	1	cg21799607
chr3	171509822	171509872	51	*	chr3	171509496	171509930	435	*	nr3c1	9	#7038A8	171509697	171509697	1	cg06085579
chr3	101546384	101546434	51	*	chr3	101546387	101546990	604	*	nr3c1	6	#7038A8	101546690	101546690	1	cg26065802
chr3	178866695	178866745	51	*	chr3	178866684	178866823	140	*	nr3c1	1	#7038A8	178866763	178866763	1	cg09539481
chr3	184209261	184209311	51	*	chr3	184209144	184209312	169	*	nr3c1	1	#7038A8	184209239	184209239	1	cg22462726
chr3	185704206	185704256	51	*	chr3	185704058	185704249	192	*	nr3c1	2	#7038A8	185704161	185704161	1	cg09562655
chr3	186524395	186524445	51	*	chr3	186524079	186524724	646	*	nr3c1	8	#7038A8	186524269	186524269	1	cg03434872
chr3	187491295	187491345	51	*	chr3	187491097	187491329	233	*	nr3c1	2	#7038A8	187491193	187491193	1	cg11870455
chr3	187930207	187930257	51	*	chr3	187930042	187930715	674	*	nr3c1	4	#7038A8	187930383	187930383	1	cg06070275
chr3	189524173	189524223	51	*	chr3	189524033	189524237	205	*	nr3c1	1	#7038A8	189524124	189524124	1	cg00328147
chr3	189281661	189281711	51	*	chr3	189281595	189281877	283	*	nr3c1	2	#7038A8	189281723	189281723	1	cg21697751
chr4	40675171	40675221	51	*	chr4	40674786	40675588	803	*	nr3c1	7	#7038A8	40675218	40675218	1	cg09126279
chr4	8202708	8202758	51	*	chr4	8202410	8202833	424	*	nr3c1	2	#7038A8	8202609	8202609	1	cg17339776
chr4	8202491	8202541	51	*	chr4	8202410	8202833	424	*	nr3c1	2	#7038A8	8202609	8202609	1	cg09333785
chr4	7958067	7958117	51	*	chr4	7957971	7958399	429	*	nr3c1	4	#7038A8	7958205	7958205	1	cg17171391
chr4	22517965	22518015	51	*	chr4	22518013	22518130	118	*	nr3c1	1	#7038A8	22518075	22518075	1	cg23337382
chr4	25657429	25657479	51	*	chr4	25657295	25657604	310	*	nr3c1	2	#7038A8	25657428	25657428	1	cg19616230
chr4	26862182	26862232	51	*	chr4	26861965	26862522	558	*	nr3c1	5	#7038A8	26862162	26862162	1	cg01791890
chr4	14746310	14746360	51	*	chr4	14746151	14746312	162	*	nr3c1	1	#7038A8	14746226	14746226	1	cg04285362
chr17	73642547	73642597	51	*	chr17	73642586	73642822	237	*	nr3c1	1	#7038A8	73642750	73642750	1	cg15335334
chr17	73642607	73642657	51	*	chr17	73642586	73642822	237	*	nr3c1	1	#7038A8	73642750	73642750	1	cg23702727
chr17	73642404	73642454	51	*	chr17	73642035	73642531	497	*	nr3c1	4	#7038A8	73642272	73642272	1	cg19468528
chr5	55775841	55775891	51	*	chr5	55775779	55775872	94	*	nr3c1	1	#7038A8	55775810	55775810	1	cg06710259
chr5	42756950	42757000	51	*	chr5	42756886	42756966	81	*	nr3c1	1	#7038A8	42756907	42756907	1	cg25687585
chr5	23507458	23507508	51	*	chr5	23507362	23507465	104	*	nr3c1	1	#7038A8	23507422	23507422	1	cg19837938
chr5	72113217	72113267	51	*	chr5	72113004	72113283	280	*	nr3c1	3	#7038A8	72113150	72113150	1	cg13242703
chr5	90228088	90228138	51	*	chr5	90227965	90228261	297	*	nr3c1	5	#7038A8	90228132	90228132	1	cg21514471
chr5	90485840	90485890	51	*	chr5	90485834	90486142	309	*	nr3c1	5	#7038A8	90485965	90485965	1	cg16349093
chr6	72253845	72253895	51	*	chr6	72253782	72254078	297	*	nr3c1	4	#7038A8	72253938	72253938	1	cg06754764
chr6	73660213	73660263	51	*	chr6	73660239	73660552	314	*	nr3c1	1	#7038A8	73660357	73660357	1	cg20745074
chr6	78166436	78166486	51	*	chr6	78166177	78166581	405	*	nr3c1	5	#7038A8	78166453	78166453	1	cg01612140
chr6	90718811	90718861	51	*	chr6	90718536	90718826	291	*	nr3c1	4	#7038A8	90718678	90718678	1	cg10312707
chr6	169284816	169284866	51	*	chr6	169284813	169284945	133	*	nr3c1	1	#7038A8	169284873	169284873	1	cg02094989
chr6	168393930	168393980	51	*	chr6	168393886	168394190	305	*	nr3c1	1	#7038A8	168394022	168394022	1	cg00664730
chr6	159070959	159071009	51	*	chr6	159070825	159071038	214	*	nr3c1	1	#7038A8	159070959	159070959	1	cg02829601
chr6	163664407	163664457	51	*	chr6	163664098	163664553	456	*	nr3c1	1	#7038A8	163664366	163664366	1	cg00961203
chr6	167534251	167534301	51	*	chr6	167533785	167534277	493	*	nr3c1	4	#7038A8	167534025	167534025	1	cg12439348
chr6	167705253	167705303	51	*	chr6	167705038	167705508	471	*	nr3c1	2	#7038A8	167705294	167705294	1	cg09682183
chr6	170595947	170595997	51	*	chr6	170595932	170596049	118	*	nr3c1	1	#7038A8	170595998	170595998	1	cg27246129
chr6	10952381	10952431	51	*	chr6	10952232	10952420	189	*	nr3c1	2	#7038A8	10952343	10952343	1	cg13351621
chr1	205466585	205466635	51	*	chr1	205466473	205466814	342	*	nr3c1	5	#7038A8	205466692	205466692	1	cg15965543
chr1	231748491	231748541	51	*	chr1	231748417	231748816	400	*	nr3c1	2	#7038A8	231748622	231748622	1	cg01355708
chr6	22906441	22906491	51	*	chr6	22906459	22906562	104	*	nr3c1	1	#7038A8	22906488	22906488	1	cg17723057
chr6	24721238	24721288	51	*	chr6	24720872	24721602	731	*	nr3c1	15	#7038A8	24721240	24721240	1	cg06352800
chr6	26330589	26330639	51	*	chr6	26330456	26330706	251	*	nr3c1	10	#7038A8	26330588	26330588	1	cg13569146
chr6	26233352	26233402	51	*	chr6	26233334	26233467	134	*	nr3c1	1	#7038A8	26233371	26233371	1	cg13344095
chr6	26233442	26233492	51	*	chr6	26233334	26233467	134	*	nr3c1	1	#7038A8	26233371	26233371	1	cg17866778
chr6	27101763	27101813	51	*	chr6	27101476	27101797	322	*	nr3c1	5	#7038A8	27101681	27101681	1	cg18629334
chr6	26595280	26595330	51	*	chr6	26595057	26595404	348	*	nr3c1	4	#7038A8	26595207	26595207	1	cg26478107
chr6	26124345	26124395	51	*	chr6	26123937	26124581	645	*	nr3c1	9	#7038A8	26124355	26124355	1	cg05804587
chr6	27560507	27560557	51	*	chr6	27560397	27560874	478	*	nr3c1	15	#7038A8	27560654	27560654	1	cg25049374
chr6	27568835	27568885	51	*	chr6	27568778	27569018	241	*	nr3c1	2	#7038A8	27568843	27568843	1	cg20734448
chr6	31148463	31148513	51	*	chr6	31148368	31148471	104	*	nr3c1	1	#7038A8	31148389	31148389	1	cg26668675
chr6	31148332	31148382	51	*	chr6	31148368	31148471	104	*	nr3c1	1	#7038A8	31148389	31148389	1	cg11805138
chr6	33601228	33601278	51	*	chr6	33601108	33601261	154	*	nr3c1	1	#7038A8	33601200	33601200	1	cg25436578
chr6	32940368	32940418	51	*	chr6	32939196	32940493	1298	*	nr3c1	9	#7038A8	32939860	32939860	1	cg11945228
chr6	33708185	33708235	51	*	chr6	33707983	33708198	216	*	nr3c1	3	#7038A8	33708099	33708099	1	cg08280829
chr6	33386151	33386201	51	*	chr6	33385783	33386180	398	*	nr3c1	5	#7038A8	33385977	33385977	1	cg21084982
chr6	35502336	35502386	51	*	chr6	35502337	35502597	261	*	nr3c1	1	#7038A8	35502460	35502460	1	cg09009770
chr6	35696726	35696776	51	*	chr6	35695131	35696964	1834	*	nr3c1	24	#7038A8	35695929	35695929	1	cg25563198
chr6	35732480	35732530	51	*	chr6	35732433	35732550	118	*	nr3c1	1	#7038A8	35732476	35732476	1	cg01705131
chr6	35748776	35748826	51	*	chr6	35748775	35748832	58	*	nr3c1	1	#7038A8	35748791	35748791	1	cg00231771
chr6	37027357	37027407	51	*	chr6	37027012	37027637	626	*	nr3c1	17	#7038A8	37027263	37027263	1	cg16773067
chr6	36826690	36826740	51	*	chr6	36826352	36826745	394	*	nr3c1	5	#7038A8	36826588	36826588	1	cg12107072
chr6	39891273	39891323	51	*	chr6	39891251	39891497	247	*	nr3c1	1	#7038A8	39891403	39891403	1	cg10871120
chr6	41935486	41935536	51	*	chr6	41935155	41935714	560	*	nr3c1	4	#7038A8	41935580	41935580	1	cg08786825
chr6	10184750	10184800	51	*	chr6	10184692	10184898	207	*	nr3c1	1	#7038A8	10184806	10184806	1	cg21025316
chr6	42928497	42928547	51	*	chr6	42928273	42928652	380	*	nr3c1	3	#7038A8	42928512	42928512	1	cg05552183
chr6	42928495	42928545	51	*	chr6	42928273	42928652	380	*	nr3c1	3	#7038A8	42928512	42928512	1	cg24101359
chr6	42928485	42928535	51	*	chr6	42928273	42928652	380	*	nr3c1	3	#7038A8	42928512	42928512	1	cg02353165
chr6	42946178	42946228	51	*	chr6	42946137	42946487	351	*	nr3c1	2	#7038A8	42946270	42946270	1	cg01125463
chr6	47277822	47277872	51	*	chr6	47277507	47277861	355	*	nr3c1	7	#7038A8	47277695	47277695	1	cg11848539
chr6	57036955	57037005	51	*	chr6	57036894	57037702	809	*	nr3c1	5	#7038A8	57037401	57037401	1	cg24373308
chr6	14598888	14598938	51	*	chr6	14598388	14599132	745	*	nr3c1	11	#7038A8	14598766	14598766	1	cg25172768
chr6	16741371	16741421	51	*	chr6	16741350	16741603	254	*	nr3c1	1	#7038A8	16741484	16741484	1	cg05540662
chr6	16215975	16216025	51	*	chr6	16215763	16216038	276	*	nr3c1	3	#7038A8	16215949	16215949	1	cg11679293
chr6	18122719	18122769	51	*	chr6	18122409	18123222	814	*	nr3c1	4	#7038A8	18122927	18122927	1	cg22736354
chr7	157968629	157968679	51	*	chr7	157968623	157968726	104	*	nr3c1	1	#7038A8	157968643	157968643	1	cg27658314
chr7	157208882	157208932	51	*	chr7	157208827	157208930	104	*	nr3c1	1	#7038A8	157208858	157208858	1	cg21010435
chr7	158820418	158820468	51	*	chr7	158820422	158820681	260	*	nr3c1	2	#7038A8	158820538	158820538	1	cg12937413
chr7	158808509	158808559	51	*	chr7	158807942	158808726	785	*	nr3c1	18	#7038A8	158808362	158808362	1	cg06978661
chr7	158767135	158767185	51	*	chr7	158766776	158767155	380	*	nr3c1	3	#7038A8	158766992	158766992	1	cg27247782
chr7	72972107	72972157	51	*	chr7	72971426	72972453	1028	*	nr3c1	9	#7038A8	72971973	72971973	1	cg16788538
chr7	13869826	13869876	51	*	chr7	13869737	13869917	181	*	nr3c1	2	#7038A8	13869825	13869825	1	cg13850921
chr7	880002	880052	51	*	chr7	880000	880119	120	*	nr3c1	1	#7038A8	880067	880067	1	cg02240103
chr7	855368	855418	51	*	chr7	855406	855692	287	*	nr3c1	2	#7038A8	855626	855626	1	cg02438610
chr7	855365	855415	51	*	chr7	855406	855692	287	*	nr3c1	2	#7038A8	855626	855626	1	cg22643751
chr7	855628	855678	51	*	chr7	855406	855692	287	*	nr3c1	2	#7038A8	855626	855626	1	cg23358095
chr7	23470153	23470203	51	*	chr7	23469959	23470203	245	*	nr3c1	6	#7038A8	23470092	23470092	1	cg07048044
chr7	23470778	23470828	51	*	chr7	23470329	23470961	633	*	nr3c1	12	#7038A8	23470700	23470700	1	cg16335268
chr7	26393363	26393413	51	*	chr7	26393380	26393490	111	*	nr3c1	1	#7038A8	26393401	26393401	1	cg27470654
chr7	35577028	35577078	51	*	chr7	35577067	35577366	300	*	nr3c1	5	#7038A8	35577228	35577228	1	cg26014383
chr7	36124863	36124913	51	*	chr7	36124837	36124966	130	*	nr3c1	1	#7038A8	36124910	36124910	1	cg14708893
chr7	44134432	44134482	51	*	chr7	44134142	44134543	402	*	nr3c1	2	#7038A8	44134412	44134412	1	cg12399411
chr7	47674869	47674919	51	*	chr7	47674740	47675265	526	*	nr3c1	4	#7038A8	47674964	47674964	1	cg08471925
chr7	5535740	5535790	51	*	chr7	5535201	5535799	599	*	nr3c1	7	#7038A8	5535487	5535487	1	cg01024247
chr7	6357746	6357796	51	*	chr7	6357251	6357999	749	*	nr3c1	11	#7038A8	6357745	6357745	1	cg23674900
chr7	90321872	90321922	51	*	chr7	90321854	90321941	88	*	nr3c1	1	#7038A8	90321896	90321896	1	cg17552295
chr7	92077027	92077077	51	*	chr7	92076605	92077178	574	*	nr3c1	7	#7038A8	92076762	92076762	1	cg25751588
chr7	97990184	97990234	51	*	chr7	97990173	97990404	232	*	nr3c1	1	#7038A8	97990357	97990357	1	cg15059474
chr7	100816912	100816962	51	*	chr7	100816752	100816965	214	*	nr3c1	2	#7038A8	100816883	100816883	1	cg23930083
chr7	105162878	105162928	51	*	chr7	105162465	105163038	574	*	nr3c1	7	#7038A8	105162648	105162648	1	cg13123156
chr9	136921209	136921259	51	*	chr9	136921093	136921408	316	*	nr3c1	2	#7038A8	136921229	136921229	1	cg14472181
chr10	13341866	13341916	51	*	chr10	13341466	13342217	752	*	nr3c1	4	#7038A8	13341928	13341928	1	cg22472077
chr7	128379258	128379308	51	*	chr7	128379075	128379569	495	*	nr3c1	7	#7038A8	128379311	128379311	1	cg23475963
chr7	130796167	130796217	51	*	chr7	130795961	130796295	335	*	nr3c1	4	#7038A8	130796143	130796143	1	cg15571405
chr7	130081024	130081074	51	*	chr7	130080912	130081207	296	*	nr3c1	5	#7038A8	130081048	130081048	1	cg19037357
chr7	130969809	130969859	51	*	chr7	130969405	130969911	507	*	nr3c1	16	#7038A8	130969669	130969669	1	cg15969911
chr7	135242493	135242543	51	*	chr7	135242416	135242805	390	*	nr3c1	8	#7038A8	135242605	135242605	1	cg00492233
chr8	30361839	30361889	51	*	chr8	30361645	30361899	255	*	nr3c1	1	#7038A8	30361778	30361778	1	cg16207667
chr8	29858411	29858461	51	*	chr8	29858403	29858531	129	*	nr3c1	1	#7038A8	29858433	29858433	1	cg00739259
chr8	32081206	32081256	51	*	chr8	32081241	32081283	43	*	nr3c1	1	#7038A8	32081257	32081257	1	cg18955951
chr8	30013752	30013802	51	*	chr8	30013644	30014597	954	*	nr3c1	16	#7038A8	30013981	30013981	1	cg23100309
chr8	30284255	30284305	51	*	chr8	30283861	30284279	419	*	nr3c1	2	#7038A8	30284081	30284081	1	cg03633268
chr8	37679983	37680033	51	*	chr8	37679875	37680136	262	*	nr3c1	1	#7038A8	37679935	37679935	1	cg21060384
chr8	37749412	37749462	51	*	chr8	37749341	37749528	188	*	nr3c1	2	#7038A8	37749430	37749430	1	cg17218270
chr8	97597118	97597168	51	*	chr8	97596932	97597204	273	*	nr3c1	2	#7038A8	97597095	97597095	1	cg22156689
chr8	101912744	101912794	51	*	chr8	101912666	101913155	490	*	nr3c1	18	#7038A8	101912843	101912843	1	cg18485925
chr8	117887022	117887072	51	*	chr8	117886922	117887168	247	*	nr3c1	4	#7038A8	117887045	117887045	1	cg25623468
chr8	118969195	118969245	51	*	chr8	118969125	118969411	287	*	nr3c1	1	#7038A8	118969310	118969310	1	cg06012495
chr8	120964578	120964628	51	*	chr8	120964601	120965258	658	*	nr3c1	2	#7038A8	120964838	120964838	1	cg04743426
chr8	120990444	120990494	51	*	chr8	120990269	120990733	465	*	nr3c1	3	#7038A8	120990540	120990540	1	cg02146162
chr8	90860821	90860871	51	*	chr8	90860818	90861012	195	*	nr3c1	1	#7038A8	90860932	90860932	1	cg24607675
chr3	158414519	158414569	51	*	chr3	158414458	158414944	487	*	nr3c1	7	#7038A8	158414683	158414683	1	cg24839608
chr8	128859546	128859596	51	*	chr8	128859586	128860038	453	*	nr3c1	10	#7038A8	128859805	128859805	1	cg15197125
chr8	131370414	131370464	51	*	chr8	131370221	131370492	272	*	nr3c1	1	#7038A8	131370464	131370464	1	cg05024927
chr8	134104425	134104475	51	*	chr8	134104419	134104608	190	*	nr3c1	1	#7038A8	134104526	134104526	1	cg03603331
chr8	94767372	94767422	51	*	chr8	94766915	94767378	464	*	nr3c1	5	#7038A8	94767083	94767083	1	cg22687346
chr8	143751796	143751846	51	*	chr8	143751651	143751815	165	*	nr3c1	2	#7038A8	143751752	143751752	1	cg10596483
chr8	143763412	143763462	51	*	chr8	143762998	143763724	727	*	nr3c1	17	#7038A8	143763425	143763425	1	cg07168939
chr8	104384508	104384558	51	*	chr8	104384338	104384644	307	*	nr3c1	4	#7038A8	104384499	104384499	1	cg02679502
chr8	67351311	67351361	51	*	chr8	67351233	67351433	201	*	nr3c1	4	#7038A8	67351331	67351331	1	cg19366217
chr8	66922360	66922410	51	*	chr8	66922122	66922707	586	*	nr3c1	8	#7038A8	66922420	66922420	1	cg05538478
chr8	75234078	75234128	51	*	chr8	75233955	75234097	143	*	nr3c1	1	#7038A8	75234008	75234008	1	cg03060802
chr8	54089593	54089643	51	*	chr8	54089578	54090087	510	*	nr3c1	5	#7038A8	54089806	54089806	1	cg02340116
chr8	39442089	39442139	51	*	chr8	39442106	39442334	229	*	nr3c1	1	#7038A8	39442279	39442279	1	cg24255910
chr8	41592973	41593023	51	*	chr8	41592971	41593089	119	*	nr3c1	1	#7038A8	41593007	41593007	1	cg20468415
chr8	42195861	42195911	51	*	chr8	42195861	42196386	526	*	nr3c1	6	#7038A8	42196059	42196059	1	cg18894794
chr12	98850881	98850931	51	*	chr12	98850713	98851024	312	*	nr3c1	3	#7038A8	98850894	98850894	1	cg02062409
chr9	16417408	16417458	51	*	chr9	16417127	16417458	332	*	nr3c1	2	#7038A8	16417274	16417274	1	cg21214131
chr9	18474921	18474971	51	*	chr9	18474755	18475413	659	*	nr3c1	7	#7038A8	18475029	18475029	1	cg19795873
chr6	43608326	43608376	51	*	chr6	43608367	43608440	74	*	nr3c1	1	#7038A8	43608402	43608402	1	cg14302083
chr2	109065385	109065435	51	*	chr2	109065298	109065886	589	*	nr3c1	7	#7038A8	109065598	109065598	1	cg15192223
chr9	27276709	27276759	51	*	chr9	27276560	27276778	219	*	nr3c1	2	#7038A8	27276645	27276645	1	cg04664934
chr9	34363682	34363732	51	*	chr9	34363727	34363852	126	*	nr3c1	1	#7038A8	34363769	34363769	1	cg11093223
chr9	34652038	34652088	51	*	chr9	34651870	34652514	645	*	nr3c1	7	#7038A8	34652258	34652258	1	cg25028832
chr9	35658010	35658060	51	*	chr9	35657661	35658215	555	*	nr3c1	15	#7038A8	35657937	35657937	1	cg04874822
chr9	35689902	35689952	51	*	chr9	35689623	35690226	604	*	nr3c1	7	#7038A8	35689880	35689880	1	cg09938784
chr9	37487279	37487329	51	*	chr9	37487161	37487317	157	*	nr3c1	1	#7038A8	37487232	37487232	1	cg21247874
chr9	38363157	38363207	51	*	chr9	38363155	38363277	123	*	nr3c1	3	#7038A8	38363232	38363232	1	cg14080227
chr9	38672559	38672609	51	*	chr9	38672100	38672768	669	*	nr3c1	10	#7038A8	38672393	38672393	1	cg14756488
chr9	38672608	38672658	51	*	chr9	38672100	38672768	669	*	nr3c1	10	#7038A8	38672393	38672393	1	cg14625731
chr9	4793070	4793120	51	*	chr9	4792339	4793426	1088	*	nr3c1	10	#7038A8	4792772	4792772	1	cg11864890
chr9	4299931	4299981	51	*	chr9	4299954	4300324	371	*	nr3c1	5	#7038A8	4300158	4300158	1	cg09384111
chr9	5494348	5494398	51	*	chr9	5494372	5494502	131	*	nr3c1	1	#7038A8	5494407	5494407	1	cg03340242
chr9	5886406	5886456	51	*	chr9	5886190	5886424	235	*	nr3c1	3	#7038A8	5886302	5886302	1	cg25772520
chr9	6681415	6681465	51	*	chr9	6680855	6681887	1033	*	nr3c1	20	#7038A8	6681430	6681430	1	cg14619443
chr9	6654943	6654993	51	*	chr9	6654672	6654960	289	*	nr3c1	1	#7038A8	6654838	6654838	1	cg13519106
chr9	6683274	6683324	51	*	chr9	6683276	6683448	173	*	nr3c1	2	#7038A8	6683357	6683357	1	cg14540650
chr9	6779489	6779539	51	*	chr9	6779376	6779832	457	*	nr3c1	3	#7038A8	6779623	6779623	1	cg00606409
chr9	110045363	110045413	51	*	chr9	110045220	110045924	705	*	nr3c1	11	#7038A8	110045529	110045529	1	cg22968991
chr9	111696404	111696454	51	*	chr9	111696060	111696557	498	*	nr3c1	5	#7038A8	111696308	111696308	1	cg14432460
chr9	111696418	111696468	51	*	chr9	111696060	111696557	498	*	nr3c1	5	#7038A8	111696308	111696308	1	cg06370161
chr3	58035419	58035469	51	*	chr3	58035419	58035542	124	*	nr3c1	1	#7038A8	58035470	58035470	1	cg07297764
chr3	57958772	57958822	51	*	chr3	57958493	57958927	435	*	nr3c1	9	#7038A8	57958679	57958679	1	cg24977097
chr9	114423660	114423710	51	*	chr9	114423488	114423817	330	*	nr3c1	2	#7038A8	114423726	114423726	1	cg17207611
chr9	114287383	114287433	51	*	chr9	114287313	114287526	214	*	nr3c1	2	#7038A8	114287421	114287421	1	cg02612963
